,criteria,internal_noise_sigma,prob_interval1,prob_agreement
17274,3.55,0.15,0.00653,0.99686
17275,3.55,0.2,0.006999999999999999,0.99556
17276,3.55,0.25,0.007690000000000001,0.99426
17277,3.55,0.3,0.00776,0.9932
17278,3.55,0.35,0.00932,0.99064
17279,3.55,0.4,0.01049,0.98906
17280,3.55,0.45,0.01072,0.98772
17281,3.55,0.5,0.01291,0.98426
17282,3.55,0.55,0.01363,0.98282
17283,3.55,0.6,0.01503,0.97942
17284,3.55,0.65,0.01839,0.97578
17285,3.55,0.7,0.02003,0.9717
17286,3.55,0.75,0.021859999999999997,0.96832
17287,3.55,0.8,0.025009999999999998,0.9635
17288,3.55,0.85,0.02768,0.95748
17289,3.55,0.9,0.03162,0.95192
17290,3.55,0.95,0.0343,0.94628
17291,3.55,1.0,0.03773,0.94122
17292,3.55,1.05,0.041389999999999996,0.9355
17293,3.55,1.1,0.04539,0.92758
17294,3.55,1.15,0.0494,0.92112
17295,3.55,1.2,0.05309,0.91394
17296,3.55,1.25,0.058039999999999994,0.90688
17297,3.55,1.3,0.06406,0.89776
17298,3.55,1.35,0.06789,0.8899
17299,3.55,1.4,0.07291,0.87998
17300,3.55,1.45,0.07741,0.87474
17301,3.55,1.5,0.08224999999999999,0.86782
17302,3.55,1.55,0.08691,0.85962
17303,3.55,1.6,0.08961,0.8561
17304,3.55,1.65,0.09516,0.84716
17305,3.55,1.7,0.10165,0.83722
17306,3.55,1.75,0.1065,0.82936
17307,3.55,1.8,0.11116000000000001,0.82304
17308,3.55,1.85,0.11401,0.81782
17309,3.55,1.9,0.12114,0.80748
17310,3.55,1.95,0.12703,0.80018
17311,3.55,2.0,0.12945,0.79646
17312,3.55,2.05,0.13465,0.78586
17313,3.55,2.1,0.13995000000000002,0.77942
17314,3.55,2.15,0.14619,0.76926
17315,3.55,2.2,0.14931,0.76422
17316,3.55,2.25,0.15217999999999998,0.76092
17317,3.55,2.3,0.15975,0.75118
17318,3.55,2.35,0.16379,0.74658
17319,3.55,2.4,0.16698,0.7406
17320,3.55,2.45,0.17154999999999998,0.7339
17321,3.55,2.5,0.17639,0.72734
17322,3.55,2.55,0.17959999999999998,0.72364
17323,3.55,2.6,0.18513000000000002,0.71938
17324,3.55,2.65,0.18975,0.71242
17325,3.55,2.7,0.19094,0.70856
17326,3.55,2.75,0.19863999999999998,0.69976
17327,3.55,2.8,0.20007,0.6979
17328,3.55,2.85,0.20400000000000001,0.69492
17329,3.55,2.9,0.20778,0.69004
17330,3.55,2.95,0.20877,0.68662
17331,3.55,3.0,0.21469,0.68182
17332,3.55,3.05,0.21766000000000002,0.67832
17333,3.55,3.1,0.21963,0.6747
17334,3.55,3.15,0.22392,0.6698
17335,3.55,3.2,0.22799000000000003,0.6609
17336,3.55,3.25,0.23097,0.66122
17337,3.55,3.3,0.23098,0.65916
17338,3.55,3.35,0.23554,0.65504
17339,3.55,3.4,0.23657,0.65434
17340,3.55,3.45,0.23965999999999998,0.65384
17341,3.55,3.5,0.24281,0.6469
17342,3.55,3.55,0.24647000000000002,0.64062
17343,3.55,3.6,0.24933,0.64102
17344,3.55,3.65,0.25439999999999996,0.63676
17345,3.55,3.7,0.25485,0.63586
17346,3.55,3.75,0.25831000000000004,0.62946
17347,3.55,3.8,0.26103,0.6265
17348,3.55,3.85,0.2642,0.62452
17349,3.55,3.9,0.26795,0.62022
17350,3.55,3.95,0.27052,0.61844
17351,3.55,4.0,0.26918,0.61828
17352,3.55,4.05,0.27366999999999997,0.61206
17353,3.55,4.1,0.27685000000000004,0.60966
17354,3.55,4.15,0.27505999999999997,0.616
17355,3.55,4.2,0.27986,0.61028
17356,3.55,4.25,0.28184,0.60704
17357,3.55,4.3,0.28353,0.6051
17358,3.55,4.35,0.28653,0.60166
17359,3.55,4.4,0.28727,0.60026
17360,3.55,4.45,0.28884,0.60264
17361,3.55,4.5,0.29317,0.59514
17362,3.55,4.55,0.29523,0.59386
17363,3.55,4.6,0.29489,0.5951
17364,3.55,4.65,0.29840999999999995,0.59186
17365,3.55,4.7,0.30013,0.58734
17366,3.55,4.75,0.30225,0.58846
17367,3.55,4.8,0.30347999999999997,0.5856
17368,3.55,4.85,0.30544,0.59024
17369,3.55,4.9,0.30845,0.5835
17370,3.55,4.95,0.31020000000000003,0.58112
17371,3.55,5.0,0.30706999999999995,0.58602
17372,3.6,0.0,0.00554,1.0
17373,3.6,0.05,0.00594,0.99916
17374,3.6,0.1,0.00562,0.99832
17375,3.6,0.15,0.005690000000000001,0.99742
17376,3.6,0.2,0.006030000000000001,0.9961
17377,3.6,0.25,0.00699,0.99482
17378,3.6,0.3,0.00703,0.99382
17379,3.6,0.35,0.00855,0.99166
17380,3.6,0.4,0.00947,0.98998
17381,3.6,0.45,0.01055,0.98798
17382,3.6,0.5,0.012310000000000001,0.98462
17383,3.6,0.55,0.01316,0.98232
17384,3.6,0.6,0.01432,0.98016
17385,3.6,0.65,0.01634,0.977
17386,3.6,0.7,0.01845,0.97414
17387,3.6,0.75,0.0204,0.96996
17388,3.6,0.8,0.0233,0.96552
17389,3.6,0.85,0.026869999999999998,0.95918
17390,3.6,0.9,0.028790000000000003,0.95606
17391,3.6,0.95,0.03382,0.9476
17392,3.6,1.0,0.03648,0.94288
17393,3.6,1.05,0.03868,0.93912
17394,3.6,1.1,0.04383,0.9315
17395,3.6,1.15,0.04746,0.92276
17396,3.6,1.2,0.05021,0.91778
17397,3.6,1.25,0.05587,0.91002
17398,3.6,1.3,0.06106,0.90252
17399,3.6,1.35,0.06478,0.89448
17400,3.6,1.4,0.06936,0.88712
17401,3.6,1.45,0.07329,0.87926
17402,3.6,1.5,0.07896,0.87052
17403,3.6,1.55,0.08226,0.86652
17404,3.6,1.6,0.09033,0.85474
17405,3.6,1.65,0.09336,0.84968
17406,3.6,1.7,0.09756000000000001,0.84468
17407,3.6,1.75,0.10298,0.83416
17408,3.6,1.8,0.10678,0.82772
17409,3.6,1.85,0.11166999999999999,0.8201
17410,3.6,1.9,0.11864,0.81104
17411,3.6,1.95,0.12256,0.80436
17412,3.6,2.0,0.1269,0.79816
17413,3.6,2.05,0.132,0.79132
17414,3.6,2.1,0.13524999999999998,0.7855
17415,3.6,2.15,0.14031,0.77854
17416,3.6,2.2,0.14696,0.76736
17417,3.6,2.25,0.15109,0.76174
17418,3.6,2.3,0.15381,0.75862
17419,3.6,2.35,0.15865,0.75218
17420,3.6,2.4,0.16306,0.7492
17421,3.6,2.45,0.16807,0.73962
17422,3.6,2.5,0.17169,0.73578
17423,3.6,2.55,0.17614,0.7286
17424,3.6,2.6,0.17959999999999998,0.72396
17425,3.6,2.65,0.18379,0.72078
17426,3.6,2.7,0.18766,0.71216
17427,3.6,2.75,0.19053,0.7119
17428,3.6,2.8,0.19684000000000001,0.70488
17429,3.6,2.85,0.19987,0.69718
17430,3.6,2.9,0.20446999999999999,0.69558
17431,3.6,2.95,0.20812999999999998,0.68746
17432,3.6,3.0,0.21155000000000002,0.68226
17433,3.6,3.05,0.21238,0.68304
17434,3.6,3.1,0.21726,0.67448
17435,3.6,3.15,0.21978999999999999,0.67086
17436,3.6,3.2,0.2258,0.66604
17437,3.6,3.25,0.22612,0.66792
17438,3.6,3.3,0.23075,0.6607
17439,3.6,3.35,0.23149999999999998,0.65768
17440,3.6,3.4,0.23703000000000002,0.65166
17441,3.6,3.45,0.24067,0.65386
17442,3.6,3.5,0.24436000000000002,0.64596
17443,3.6,3.55,0.24463000000000001,0.64362
17444,3.6,3.6,0.24818,0.6436
17445,3.6,3.65,0.24753,0.63906
17446,3.6,3.7,0.25243,0.6347
17447,3.6,3.75,0.25663,0.63146
17448,3.6,3.8,0.25832,0.6296
17449,3.6,3.85,0.26268,0.62636
17450,3.6,3.9,0.26256,0.62624
17451,3.6,3.95,0.26625,0.62314
17452,3.6,4.0,0.26913,0.62186
17453,3.6,4.05,0.2702,0.62484
17454,3.6,4.1,0.27335,0.6139
17455,3.6,4.15,0.27588,0.61432
17456,3.6,4.2,0.27571999999999997,0.6114
17457,3.6,4.25,0.27741000000000005,0.61246
17458,3.6,4.3,0.28089,0.60702
17459,3.6,4.35,0.28657,0.60398
17460,3.6,4.4,0.28797,0.60402
17461,3.6,4.45,0.28646000000000005,0.60092
17462,3.6,4.5,0.29065,0.59898
17463,3.6,4.55,0.29327000000000003,0.5985
17464,3.6,4.6,0.29402,0.597
17465,3.6,4.65,0.29603999999999997,0.59384
17466,3.6,4.7,0.29829,0.58994
17467,3.6,4.75,0.30030999999999997,0.58894
17468,3.6,4.8,0.30388,0.58288
17469,3.6,4.85,0.30251,0.58698
17470,3.6,4.9,0.30644,0.58416
17471,3.6,4.95,0.30634,0.58564
17472,3.6,5.0,0.30925,0.58362
17473,3.65,0.0,0.00482,1.0
17474,3.65,0.05,0.0049700000000000005,0.99926
17475,3.65,0.1,0.00539,0.9981
17476,3.65,0.15,0.0054800000000000005,0.99744
17477,3.65,0.2,0.005940000000000001,0.99608
17478,3.65,0.25,0.0063999999999999994,0.99556
17479,3.65,0.3,0.00707,0.99422
17480,3.65,0.35,0.007010000000000001,0.9929
17481,3.65,0.4,0.00819,0.99198
17482,3.65,0.45,0.00898,0.98912
17483,3.65,0.5,0.01088,0.98604
17484,3.65,0.55,0.0119,0.9842
17485,3.65,0.6,0.01403,0.98114
17486,3.65,0.65,0.01542,0.97864
17487,3.65,0.7,0.01731,0.97418
17488,3.65,0.75,0.01956,0.96976
17489,3.65,0.8,0.021769999999999998,0.9675
17490,3.65,0.85,0.02418,0.96264
17491,3.65,0.9,0.02792,0.95616
17492,3.65,0.95,0.03003,0.95378
17493,3.65,1.0,0.03379,0.94674
17494,3.65,1.05,0.03761,0.93998
17495,3.65,1.1,0.04002,0.93496
17496,3.65,1.15,0.04466,0.92768
17497,3.65,1.2,0.049960000000000004,0.91952
17498,3.65,1.25,0.05245,0.91446
17499,3.65,1.3,0.058719999999999994,0.90524
17500,3.65,1.35,0.06282,0.89852
17501,3.65,1.4,0.06638,0.89156
17502,3.65,1.45,0.07172,0.8848
17503,3.65,1.5,0.07458000000000001,0.87836
17504,3.65,1.55,0.08049,0.86986
17505,3.65,1.6,0.08479,0.8607
17506,3.65,1.65,0.09173999999999999,0.8508
17507,3.65,1.7,0.09602,0.84396
17508,3.65,1.75,0.10005,0.8397
17509,3.65,1.8,0.10355,0.8325
17510,3.65,1.85,0.10941000000000001,0.82498
17511,3.65,1.9,0.11387,0.8175
17512,3.65,1.95,0.12143999999999999,0.808
17513,3.65,2.0,0.12534,0.7994
17514,3.65,2.05,0.12852,0.7964
17515,3.65,2.1,0.13506,0.78628
17516,3.65,2.15,0.13766,0.78052
17517,3.65,2.2,0.14315,0.7737
17518,3.65,2.25,0.14762,0.76872
17519,3.65,2.3,0.15237,0.75994
17520,3.65,2.35,0.15572999999999998,0.75538
17521,3.65,2.4,0.1613,0.74924
17522,3.65,2.45,0.16249000000000002,0.74478
17523,3.65,2.5,0.16933,0.73774
17524,3.65,2.55,0.17276000000000002,0.73164
17525,3.65,2.6,0.17855,0.72546
17526,3.65,2.65,0.18018,0.72528
17527,3.65,2.7,0.18419000000000002,0.71874
17528,3.65,2.75,0.18997999999999998,0.70996
17529,3.65,2.8,0.19185000000000002,0.70694
17530,3.65,2.85,0.19722,0.70152
17531,3.65,2.9,0.19917,0.69834
17532,3.65,2.95,0.20589,0.68934
17533,3.65,3.0,0.20553,0.69146
17534,3.65,3.05,0.20808,0.68964
17535,3.65,3.1,0.21323999999999999,0.67976
17536,3.65,3.15,0.21806999999999999,0.67426
17537,3.65,3.2,0.22013,0.67394
17538,3.65,3.25,0.22285,0.66922
17539,3.65,3.3,0.22832,0.66184
17540,3.65,3.35,0.22811,0.66486
17541,3.65,3.4,0.23176999999999998,0.66034
17542,3.65,3.45,0.23482999999999998,0.65478
17543,3.65,3.5,0.23924,0.65192
17544,3.65,3.55,0.24289,0.64514
17545,3.65,3.6,0.24448,0.64408
17546,3.65,3.65,0.24921,0.64354
17547,3.65,3.7,0.25086,0.63928
17548,3.65,3.75,0.25473,0.63126
17549,3.65,3.8,0.25531,0.63234
17550,3.65,3.85,0.25583,0.63322
17551,3.65,3.9,0.26100999999999996,0.62622
17552,3.65,3.95,0.26595,0.62506
17553,3.65,4.0,0.26795,0.6179
17554,3.65,4.05,0.26893,0.61806
17555,3.65,4.1,0.26951,0.6179
17556,3.65,4.15,0.27288999999999997,0.61442
17557,3.65,4.2,0.27671,0.60974
17558,3.65,4.25,0.27726,0.6072
17559,3.65,4.3,0.27636,0.61248
17560,3.65,4.35,0.28026,0.60884
17561,3.65,4.4,0.2844,0.60144
17562,3.65,4.45,0.28448,0.60332
17563,3.65,4.5,0.28935,0.59914
17564,3.65,4.55,0.28923,0.60062
17565,3.65,4.6,0.29225,0.59786
17566,3.65,4.65,0.29397,0.5951
17567,3.65,4.7,0.29734,0.59352
17568,3.65,4.75,0.29772,0.59192
17569,3.65,4.8,0.29964999999999997,0.59002
17570,3.65,4.85,0.30008,0.5896
17571,3.65,4.9,0.30303,0.58458
17572,3.65,4.95,0.30399,0.58466
17573,3.65,5.0,0.30604,0.58448
17574,3.7,0.0,0.00458,1.0
17575,3.7,0.05,0.00448,0.99916
17576,3.7,0.1,0.0040999999999999995,0.99864
17577,3.7,0.15,0.0047,0.99784
17578,3.7,0.2,0.00539,0.9967
17579,3.7,0.25,0.00572,0.99604
17580,3.7,0.3,0.00594,0.99432
17581,3.7,0.35,0.0076,0.99312
17582,3.7,0.4,0.00706,0.99196
17583,3.7,0.45,0.00911,0.98966
17584,3.7,0.5,0.009389999999999999,0.98798
17585,3.7,0.55,0.0108,0.98608
17586,3.7,0.6,0.01286,0.98304
17587,3.7,0.65,0.01398,0.98028
17588,3.7,0.7,0.01648,0.97576
17589,3.7,0.75,0.018430000000000002,0.97282
17590,3.7,0.8,0.02039,0.96938
17591,3.7,0.85,0.022629999999999997,0.9649
17592,3.7,0.9,0.02708,0.95792
17593,3.7,0.95,0.02858,0.95452
17594,3.7,1.0,0.03173,0.94974
17595,3.7,1.05,0.03587,0.94138
17596,3.7,1.1,0.03937,0.93634
17597,3.7,1.15,0.041929999999999995,0.93234
17598,3.7,1.2,0.04716,0.9234
17599,3.7,1.25,0.05047,0.91702
17600,3.7,1.3,0.05573,0.9093
17601,3.7,1.35,0.05946,0.90184
17602,3.7,1.4,0.06328,0.89564
17603,3.7,1.45,0.06813,0.8891
17604,3.7,1.5,0.07278,0.87992
17605,3.7,1.55,0.07865,0.87082
17606,3.7,1.6,0.08338999999999999,0.8655
17607,3.7,1.65,0.08644,0.858
17608,3.7,1.7,0.09287999999999999,0.84952
17609,3.7,1.75,0.09831000000000001,0.84066
17610,3.7,1.8,0.10148,0.83588
17611,3.7,1.85,0.10694000000000001,0.82684
17612,3.7,1.9,0.11183,0.8189
17613,3.7,1.95,0.11534,0.81452
17614,3.7,2.0,0.11973,0.80798
17615,3.7,2.05,0.12538,0.8018
17616,3.7,2.1,0.13035,0.79022
17617,3.7,2.15,0.13599,0.78402
17618,3.7,2.2,0.13874999999999998,0.78018
17619,3.7,2.25,0.14401,0.7721
17620,3.7,2.3,0.14856,0.76752
17621,3.7,2.35,0.15311999999999998,0.7572
17622,3.7,2.4,0.15522999999999998,0.75506
17623,3.7,2.45,0.16266,0.74624
17624,3.7,2.5,0.16304000000000002,0.74336
17625,3.7,2.55,0.17054999999999998,0.73354
17626,3.7,2.6,0.17421,0.73114
17627,3.7,2.65,0.177,0.72536
17628,3.7,2.7,0.18185,0.71926
17629,3.7,2.75,0.18342,0.71728
17630,3.7,2.8,0.18846000000000002,0.7142
17631,3.7,2.85,0.19318000000000002,0.70704
17632,3.7,2.9,0.19657,0.70038
17633,3.7,2.95,0.20239000000000001,0.69106
17634,3.7,3.0,0.20424,0.69308
17635,3.7,3.05,0.20675,0.68754
17636,3.7,3.1,0.2127,0.68292
17637,3.7,3.15,0.21523,0.67702
17638,3.7,3.2,0.21691,0.67578
17639,3.7,3.25,0.2208,0.67156
17640,3.7,3.3,0.22311999999999999,0.66928
17641,3.7,3.35,0.22754000000000002,0.66312
17642,3.7,3.4,0.22785,0.66538
17643,3.7,3.45,0.23158,0.65584
17644,3.7,3.5,0.23521999999999998,0.6532
17645,3.7,3.55,0.24115,0.64898
17646,3.7,3.6,0.24235,0.64534
17647,3.7,3.65,0.24319,0.64446
17648,3.7,3.7,0.24822,0.64076
17649,3.7,3.75,0.25142,0.63512
17650,3.7,3.8,0.25144,0.63548
17651,3.7,3.85,0.25377,0.63714
17652,3.7,3.9,0.25878,0.62676
17653,3.7,3.95,0.26105,0.62658
17654,3.7,4.0,0.26366999999999996,0.62158
17655,3.7,4.05,0.26524000000000003,0.62476
17656,3.7,4.1,0.26688999999999996,0.6237
17657,3.7,4.15,0.27026,0.6186
17658,3.7,4.2,0.27146000000000003,0.617
17659,3.7,4.25,0.27304,0.6176
17660,3.7,4.3,0.27524000000000004,0.61252
17661,3.7,4.35,0.27857,0.60822
17662,3.7,4.4,0.27901,0.60762
17663,3.7,4.45,0.28178000000000003,0.60644
17664,3.7,4.5,0.28547,0.6035
17665,3.7,4.55,0.28837999999999997,0.60012
17666,3.7,4.6,0.2898,0.5992
17667,3.7,4.65,0.29185,0.59926
17668,3.7,4.7,0.29391,0.5953
17669,3.7,4.75,0.29393,0.5935
17670,3.7,4.8,0.29405000000000003,0.5953
17671,3.7,4.85,0.29644,0.59288
17672,3.7,4.9,0.30310000000000004,0.58668
17673,3.7,4.95,0.30272,0.58504
17674,3.7,5.0,0.30183,0.58714
17675,3.75,0.0,0.00428,1.0
17676,3.75,0.05,0.00387,0.99934
17677,3.75,0.1,0.00443,0.99854
17678,3.75,0.15,0.00405,0.99806
17679,3.75,0.2,0.0044399999999999995,0.9972
17680,3.75,0.25,0.00487,0.99558
17681,3.75,0.3,0.00547,0.99518
17682,3.75,0.35,0.00618,0.99372
17683,3.75,0.4,0.00684,0.9922
17684,3.75,0.45,0.008289999999999999,0.99042
17685,3.75,0.5,0.00844,0.98952
17686,3.75,0.55,0.010530000000000001,0.9863
17687,3.75,0.6,0.012029999999999999,0.98354
17688,3.75,0.65,0.013229999999999999,0.98158
17689,3.75,0.7,0.014100000000000001,0.97804
17690,3.75,0.75,0.01657,0.97566
17691,3.75,0.8,0.01962,0.97008
17692,3.75,0.85,0.02136,0.9676
17693,3.75,0.9,0.02462,0.96152
17694,3.75,0.95,0.026869999999999998,0.95842
17695,3.75,1.0,0.029830000000000002,0.95238
17696,3.75,1.05,0.03317,0.94634
17697,3.75,1.1,0.03796,0.93824
17698,3.75,1.15,0.03967,0.93594
17699,3.75,1.2,0.04423,0.92794
17700,3.75,1.25,0.047850000000000004,0.92138
17701,3.75,1.3,0.05356,0.91268
17702,3.75,1.35,0.05717,0.90858
17703,3.75,1.4,0.06231,0.89814
17704,3.75,1.45,0.06679,0.89142
17705,3.75,1.5,0.07034,0.88452
17706,3.75,1.55,0.07488,0.87696
17707,3.75,1.6,0.07941999999999999,0.8706
17708,3.75,1.65,0.08617,0.85822
17709,3.75,1.7,0.08876,0.8546
17710,3.75,1.75,0.09502,0.84632
17711,3.75,1.8,0.09772,0.83948
17712,3.75,1.85,0.10368,0.833
17713,3.75,1.9,0.11047,0.82062
17714,3.75,1.95,0.11295,0.81854
17715,3.75,2.0,0.11784,0.809
17716,3.75,2.05,0.12364,0.80156
17717,3.75,2.1,0.12495999999999999,0.79816
17718,3.75,2.15,0.13221,0.78938
17719,3.75,2.2,0.13519,0.78386
17720,3.75,2.25,0.13865,0.77862
17721,3.75,2.3,0.14571,0.76722
17722,3.75,2.35,0.1521,0.75956
17723,3.75,2.4,0.15377000000000002,0.75522
17724,3.75,2.45,0.15811,0.75298
17725,3.75,2.5,0.16343999999999997,0.74504
17726,3.75,2.55,0.16513,0.74234
17727,3.75,2.6,0.16992000000000002,0.73352
17728,3.75,2.65,0.17565,0.7293
17729,3.75,2.7,0.17881,0.72398
17730,3.75,2.75,0.1819,0.71956
17731,3.75,2.8,0.18494,0.71288
17732,3.75,2.85,0.18934,0.70864
17733,3.75,2.9,0.1948,0.7038
17734,3.75,2.95,0.19873000000000002,0.69838
17735,3.75,3.0,0.20292,0.69488
17736,3.75,3.05,0.20395,0.69322
17737,3.75,3.1,0.20690999999999998,0.68606
17738,3.75,3.15,0.21135,0.68078
17739,3.75,3.2,0.21427000000000002,0.67854
17740,3.75,3.25,0.21678999999999998,0.67498
17741,3.75,3.3,0.22049,0.67426
17742,3.75,3.35,0.22269,0.66858
17743,3.75,3.4,0.22638999999999998,0.66474
17744,3.75,3.45,0.23091,0.65986
17745,3.75,3.5,0.23304,0.65964
17746,3.75,3.55,0.23882,0.64876
17747,3.75,3.6,0.23992,0.64992
17748,3.75,3.65,0.24265,0.64826
17749,3.75,3.7,0.24481999999999998,0.64144
17750,3.75,3.75,0.24868,0.63928
17751,3.75,3.8,0.2495,0.63792
17752,3.75,3.85,0.24874000000000002,0.64072
17753,3.75,3.9,0.25767,0.62634
17754,3.75,3.95,0.26034,0.62672
17755,3.75,4.0,0.25845,0.62946
17756,3.75,4.05,0.26558,0.6204
17757,3.75,4.1,0.26583999999999997,0.62492
17758,3.75,4.15,0.2669,0.61884
17759,3.75,4.2,0.27026,0.61384
17760,3.75,4.25,0.27135,0.61626
17761,3.75,4.3,0.27490000000000003,0.61248
17762,3.75,4.35,0.27751000000000003,0.60906
17763,3.75,4.4,0.27747,0.61022
17764,3.75,4.45,0.2807,0.60632
17765,3.75,4.5,0.28286,0.6064
17766,3.75,4.55,0.28300000000000003,0.60436
17767,3.75,4.6,0.28615,0.6051
17768,3.75,4.65,0.28629,0.60342
17769,3.75,4.7,0.29008,0.59592
17770,3.75,4.75,0.29047,0.59686
17771,3.75,4.8,0.29368,0.59296
17772,3.75,4.85,0.29608,0.59584
17773,3.75,4.9,0.29869999999999997,0.5912
17774,3.75,4.95,0.30269,0.58694
17775,3.75,5.0,0.30041,0.58734
17776,3.8,0.0,0.00408,1.0
17777,3.8,0.05,0.00314,0.99944
17778,3.8,0.1,0.004030000000000001,0.9987
17779,3.8,0.15,0.0042,0.99812
17780,3.8,0.2,0.00425,0.99762
17781,3.8,0.25,0.00487,0.99594
17782,3.8,0.3,0.00472,0.99536
17783,3.8,0.35,0.00563,0.99438
17784,3.8,0.4,0.00609,0.99298
17785,3.8,0.45,0.00692,0.99128
17786,3.8,0.5,0.008029999999999999,0.98942
17787,3.8,0.55,0.00919,0.98726
17788,3.8,0.6,0.010159999999999999,0.98576
17789,3.8,0.65,0.01217,0.98198
17790,3.8,0.7,0.01404,0.98004
17791,3.8,0.75,0.0162,0.97576
17792,3.8,0.8,0.01748,0.97312
17793,3.8,0.85,0.020700000000000003,0.96752
17794,3.8,0.9,0.022109999999999998,0.96562
17795,3.8,0.95,0.026340000000000002,0.9582
17796,3.8,1.0,0.02821,0.95446
17797,3.8,1.05,0.03279,0.9477
17798,3.8,1.1,0.03501,0.94198
17799,3.8,1.15,0.03832,0.93692
17800,3.8,1.2,0.042230000000000004,0.92966
17801,3.8,1.25,0.047200000000000006,0.9228
17802,3.8,1.3,0.050710000000000005,0.91614
17803,3.8,1.35,0.05563,0.90902
17804,3.8,1.4,0.06011,0.90142
17805,3.8,1.45,0.06325,0.89538
17806,3.8,1.5,0.06831999999999999,0.88764
17807,3.8,1.55,0.07281,0.87914
17808,3.8,1.6,0.07707,0.87366
17809,3.8,1.65,0.08138000000000001,0.86636
17810,3.8,1.7,0.08736,0.85692
17811,3.8,1.75,0.09273,0.84762
17812,3.8,1.8,0.09498000000000001,0.84416
17813,3.8,1.85,0.09972,0.83648
17814,3.8,1.9,0.10449,0.83014
17815,3.8,1.95,0.11124,0.81984
17816,3.8,2.0,0.11602000000000001,0.8132
17817,3.8,2.05,0.12017,0.80406
17818,3.8,2.1,0.12428,0.79852
17819,3.8,2.15,0.1285,0.79468
17820,3.8,2.2,0.13198,0.78828
17821,3.8,2.25,0.13951999999999998,0.77816
17822,3.8,2.3,0.14246,0.77364
17823,3.8,2.35,0.14603,0.76958
17824,3.8,2.4,0.15249000000000001,0.75938
17825,3.8,2.45,0.1543,0.75456
17826,3.8,2.5,0.15715,0.74958
17827,3.8,2.55,0.16224,0.74576
17828,3.8,2.6,0.16734,0.7366
17829,3.8,2.65,0.17214000000000002,0.7334
17830,3.8,2.7,0.17522,0.72804
17831,3.8,2.75,0.17802,0.72372
17832,3.8,2.8,0.18293,0.71742
17833,3.8,2.85,0.18669999999999998,0.7132
17834,3.8,2.9,0.19186999999999999,0.70846
17835,3.8,2.95,0.19282,0.70472
17836,3.8,3.0,0.19895000000000002,0.69602
17837,3.8,3.05,0.20222,0.69304
17838,3.8,3.1,0.20446999999999999,0.68978
17839,3.8,3.15,0.20914,0.68548
17840,3.8,3.2,0.20969,0.68574
17841,3.8,3.25,0.21532,0.6766
17842,3.8,3.3,0.21659,0.67874
17843,3.8,3.35,0.21987,0.66998
17844,3.8,3.4,0.22549000000000002,0.6665
17845,3.8,3.45,0.22616,0.66232
17846,3.8,3.5,0.23143999999999998,0.66084
17847,3.8,3.55,0.23493999999999998,0.65464
17848,3.8,3.6,0.23519,0.65146
17849,3.8,3.65,0.2393,0.647
17850,3.8,3.7,0.23959999999999998,0.64892
17851,3.8,3.75,0.24569000000000002,0.64542
17852,3.8,3.8,0.24887,0.63914
17853,3.8,3.85,0.24847,0.63934
17854,3.8,3.9,0.253,0.63484
17855,3.8,3.95,0.25612,0.62952
17856,3.8,4.0,0.25582000000000005,0.63544
17857,3.8,4.05,0.26204,0.62816
17858,3.8,4.1,0.26274,0.6246
17859,3.8,4.15,0.26792,0.61816
17860,3.8,4.2,0.26566999999999996,0.6235
17861,3.8,4.25,0.26965,0.61818
17862,3.8,4.3,0.27262,0.61316
17863,3.8,4.35,0.27408,0.61508
17864,3.8,4.4,0.27531,0.61082
17865,3.8,4.45,0.27647999999999995,0.61176
17866,3.8,4.5,0.27913,0.60966
17867,3.8,4.55,0.28198999999999996,0.60946
17868,3.8,4.6,0.28173000000000004,0.6059
17869,3.8,4.65,0.28515,0.60138
17870,3.8,4.7,0.28585000000000005,0.60198
17871,3.8,4.75,0.29021,0.60086
17872,3.8,4.8,0.29107,0.5971
17873,3.8,4.85,0.29408999999999996,0.59526
17874,3.8,4.9,0.29747,0.5919
17875,3.8,4.95,0.29778,0.59272
17876,3.8,5.0,0.29898,0.58976
17877,3.85,0.0,0.00348,1.0
17878,3.85,0.05,0.00307,0.99946
17879,3.85,0.1,0.0037400000000000003,0.99868
17880,3.85,0.15,0.0037099999999999998,0.99818
17881,3.85,0.2,0.00394,0.99764
17882,3.85,0.25,0.00401,0.99666
17883,3.85,0.3,0.00455,0.99574
17884,3.85,0.35,0.00499,0.99494
17885,3.85,0.4,0.00595,0.99298
17886,3.85,0.45,0.00706,0.99144
17887,3.85,0.5,0.00692,0.99072
17888,3.85,0.55,0.00942,0.98808
17889,3.85,0.6,0.009569999999999999,0.98586
17890,3.85,0.65,0.01145,0.98358
17891,3.85,0.7,0.013250000000000001,0.98066
17892,3.85,0.75,0.014190000000000001,0.97798
17893,3.85,0.8,0.01656,0.97364
17894,3.85,0.85,0.01879,0.97046
17895,3.85,0.9,0.02092,0.9674
17896,3.85,0.95,0.02391,0.96102
17897,3.85,1.0,0.02703,0.95642
17898,3.85,1.05,0.03071,0.9495
17899,3.85,1.1,0.032729999999999995,0.94618
17900,3.85,1.15,0.03687,0.93858
17901,3.85,1.2,0.040190000000000003,0.93258
17902,3.85,1.25,0.04468,0.92664
17903,3.85,1.3,0.04847,0.92022
17904,3.85,1.35,0.05262,0.91328
17905,3.85,1.4,0.05653,0.90714
17906,3.85,1.45,0.06125,0.8991
